Spam_Ham_Ratio,Spam,Ham,Filename0.0,0.0,157.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.002af69a10eb9b6683a7cff5f3ac14b4
0.0,0.0,259.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.023682c9961ab23115eef87bb1e15e31
0.0,0.0,71.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.024003ab6c0a1f22f449b8c991d2d69c
0.0,0.0,191.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.026a9a3bdab758181c61e6d828a4e212
0.0,0.0,266.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0270377f02e23355cca97c0805001c03
0.0,0.0,196.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.02738313b3d9cf5812167de5493c6852
0.0,0.0,301.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.02e6c81fb637ae555b997d6fd72df731
0.0,0.0,61.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.02e8d908f24817692efb25a72094385a
0.0,0.0,189.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.031c58f71a4943490cc3b5aeb13b795c
0.0,0.0,234.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.03396e9c6182ba4f821ba2cd3740d1e4
0.0,0.0,170.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.03954d8ac44189d40142445ac632f6cf
0.0,0.0,190.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.039993123f40c5865c1a9831b3e32297
0.0,0.0,49.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.03a577fc11e0a5121098e0dc83c97d6c
0.0,0.0,430.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.03a92f5753c44cb83d28837121d82b06
0.0,0.0,144.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.03dcdb0e4e6100cfcf0eddbf78fbae17
0.0,0.0,136.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.03de0c9d7098f5546c8b95ba9bba0265
0.0,0.0,199.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0407865778a278e577c287a9a04763a7
0.0,0.0,479.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.041b5d95813b24c07616f52509bb9fd9
0.0,0.0,249.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.041d0d8e108657fd1ba5c605a10e2bfa
0.0,0.0,60.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.042a235bff6cf2c28002f366a0014042
0.0,0.0,216.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.04432fe71e50fbd52f3d8811c1704df6
0.0,0.0,185.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.044ee0da6eaa44adbadc131be0bcb2d2
0.0,0.0,91.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.049911b67a0ff546e80e2acc6bcbe6ff
0.0,0.0,207.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.04d3fc4b18f2def855155994cd956529
0.0,0.0,206.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.04e562a3e92558eef6aa45dd66a96564
0.0,0.0,437.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.04f6a1501e06ccfc93978982ee7ece8a
0.0,0.0,76.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.05074ef986eed2c7c332b0cba9c6dabb
0.0,0.0,96.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.05088931220174dcef44fd30efb3616d
0.0,0.0,242.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.05268a196c3e0e6464a45e41958a4554
0.0,0.0,191.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.05456f69b8ce95cc1846f396b73f31b8
0.0,0.0,248.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.05464b6ef101be1f2f10809d1577d630
0.0,0.0,261.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.055376f4837787aaa7890bf855b45dca
0.0,0.0,134.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.05aa582ea00818b07c867878ced559fb
0.0,0.0,218.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.05b3496ce7bca306bed0805425ec8621
0.0,0.0,78.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.05b80e8b7ec20c70737999bdf82714ed
0.0,0.0,80.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.063ef9dcd226ad1fd43c94e2d9de4e49
0.0,0.0,281.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0641e755767b41b404070e155708cee6
0.0,0.0,64.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.065b9450504ae5c247c966660fd297e1
0.0,0.0,250.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.069cf2dc77bb733ae5f864b7ad17868d
0.0,0.0,98.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.069e8b99ee8a2d62ec97d0e9d389aa5f
0.0,0.0,242.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.06ac4ee24e3c434afa330b8c0408649b
0.0,0.0,65.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.06bd7baa07bfb24600299b47b78abe33
0.0,0.0,76.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.06ce65e84569f2a40763e9c9ac2ee6cc
0.0,0.0,211.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.06d186a9890c1bc07b1e0bd89b7efb8f
0.0,0.0,81.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.06fb7b96d18dae121abb94e8a7624f4b
0.0,0.0,181.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.073d8414c8d4801265b1894e139284f9
0.0,0.0,70.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.076ff76b138aa30d495a07d0fe3461bc
0.0,0.0,257.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.07778802f15f6579b274b85a867ebde6
0.005,1.0,201.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.07b2069e9827cfd6f97d07eea2913d57
0.0,0.0,79.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.07c82f37d072bce96820af0bbef80eff
0.0,0.0,163.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.07d5efdf4a700dc6d1a7926e0008e57f
0.0,0.0,280.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.07f0f1f73a3c4408b488be99114a32c0
0.0,0.0,164.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.07f3cfa331e44f1fc138217fc9f9eb86
0.0,0.0,361.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.07f7f47e25de2b8f08cabfc5ef3e3709
0.0,0.0,155.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.08012d5ec27410861a9b6b32b3ce0164
0.0,0.0,73.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.082a7fbaf9f6926f0fe7db4024f7e847
0.0,0.0,98.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.08454da046a34bf7a209a3f3957066fa
0.0,0.0,212.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0884e29887b7378ca04f4defe0a069e0
0.0,0.0,248.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0892cc75c110776a0de7d611d8bab241
0.0,0.0,267.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0898a8cbcc6fd1f663d3674685afa7ee
0.0,0.0,80.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0898df4ab8739dd95d821cb6cf834083
0.0,0.0,55.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.08b5ca9cb17ad30a0295e17560307aeb
0.0,0.0,140.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.08bdc96ca0f8ca425fe8acd21fb25c70
0.0,0.0,174.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.08d3f921b8b1e6627c89504ea1c14069
0.0,0.0,124.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.08e69f637d901fab10aec6c9492d068e
0.0,0.0,213.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.08ef2d89f14cf7e2a458b80697eb1837
0.0,0.0,129.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.08f2f03dc58bc667d28140d30c203cea
0.0,0.0,84.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.09366d71e6cc084f7a077d7df92b4287
0.0,0.0,216.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.09401b10e30f84e5cb9c8c5579296f04
0.0,0.0,70.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.097c8ce1cfe27aa9d219e7bba451b36f
0.0,0.0,101.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0982ccadf7cc01460bc93bdebb833034
0.008,1.0,125.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.09835f512f156da210efb99fcc523e21
0.0,0.0,153.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.09b67e7e14a95859ee6353702058323c
0.0,0.0,250.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.09c189854f1d2107aa2ca1a9f3d3e167
0.0,0.0,181.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.09cdefd75c1242540db1183f9fc54461
0.0,0.0,76.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.09d0ea0aa1638ab3e2dbbe4aae06b21b
0.0,0.0,73.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.09deeb2c650f3f44789439c91e2d0a62
0.0,0.0,141.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.09f314ba527328f1537a99a2423af0c6
0.0,0.0,262.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0a1ec38cd598d6c2e02323487c74e53c
0.0,0.0,170.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0a2e3b397565840b5c4e46d5c5700444
0.0,0.0,135.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0a3dd712120a37116a51102cb8d7e5f8
0.0,0.0,74.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0a5253a87a7a62db85836c45d2446c18
0.0,0.0,228.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0a6507ca70c84e4beab8698a733970f6
0.0,0.0,72.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0a7da4e5438d7316dd2fa1cf838dce13
0.0,0.0,341.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0a94761ce8069732112ac9fe52b14e9d
0.0,0.0,239.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0a97683490023a8f59c230f5057d15bd
0.0,0.0,235.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0acbc484a73f0e0b727e06c100d8df7b
0.0,0.0,70.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0adb46c649c37f8f26c46c6d1b0d8d93
0.0,0.0,135.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0aeb96f2dc4a95abedb750a6cff7f343
0.0,0.0,619.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0aed12846b3981a2a13adf793083e4f0
0.0,0.0,148.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0af697b73ae39808dd4035294018be4d
0.0,0.0,185.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0b202908cd60ea1f719c700ed73f2806
0.0,0.0,180.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0b676300c214afdc2dd6a5007e8b8e2a
0.0,0.0,222.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0b91824bfb092e74957ecff204754944
0.0,0.0,193.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0b972a986a586ab4ba3ff45e88f330db
0.0,0.0,113.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0b993670b6535ff7567d1f05af8eb4e8
0.0,0.0,110.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0ba16e840d94d629f8a3881b4e03a3ad
0.0,0.0,61.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0bbb7ccf73587c7f02655596e7fa6477
0.0,0.0,257.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0be94e6d9ef62596e0dd488fc4d98b8f
0.0,0.0,55.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0beab0f85f7c33fe9fd50d2006defbfc
0.0,0.0,260.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0c0989577c7476c986aa5328e4ef6118
0.0,0.0,62.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0c14a8144617b63d1f36d8e2b66f392d
0.0,0.0,194.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0c2b26b54c5bb9e9072515d58ccc14ea
0.0,0.0,194.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0c2d54d028173cebcb091842144d268a
0.0,0.0,294.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0c778329d09499853d99746d0f6f2dc1
0.0,0.0,75.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0c788946658a7633490bd31043cc513e
0.0,0.0,238.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0c7898bdc5199ca3efd6af04c80430d0
0.0,0.0,154.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0c914a94f4d603363d76958a84c954ec
0.0,0.0,183.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0c98cd042bf54bed37dc526f0b57bf26
0.0,0.0,713.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0ca47650bbc1a73fcfdb519b04fb635e
0.0,0.0,388.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0cc9003be43ed6a642376156e98f5fb1
0.0,0.0,193.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0cd2c295a12fb03140c6549cb8980012
0.0,0.0,170.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0ce5057dc155d6a6aca6c917b4eb0793
0.0,0.0,50.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0d30a20c3c442d13266e8818fdbc2e40
0.0,0.0,145.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0d42e8e99de86aae42a4f3e3cdc2465b
0.0,0.0,79.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0d629f3a16f0cd287ebb51fa9b18ad30
0.0,0.0,59.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0d688cb288a6392e87737952a68961b7
0.0,0.0,51.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0d93f1c3cade1575f248f9291fb0e505
0.0,0.0,70.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0d9e7688dc9d051d9493f809b64821a1
0.01,1.0,103.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0dcf87932640d0341c61495eefe7f88f
0.0,0.0,218.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0e012f373467846510d9db297e99a008
0.0,0.0,121.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0e2c720e2d4abac3f8734b9914186f21
0.0,0.0,136.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0e74974631f665395f5e6b01148b4bee
0.0,0.0,75.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0e8cedd7ff0e281e2da6e6c40fd177a8
0.0,0.0,359.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0e92ec0c8bd8233f7e7873e93df43277
0.0,0.0,249.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0ead90c2ca16ba3631a48c1fff4fa3ef
0.0,0.0,187.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0ecf28b2697d77f7039d82f8838bcf8d
0.0,0.0,104.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0efdf5386d93ddbff346b304c637ab35
0.0,0.0,181.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0f0bbdfd5cab1e45883719f70f691862
0.0,0.0,248.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0f469afee6aef0a05d9850f7021bd629
0.0,0.0,77.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0f7dc427ea4ecdf0c257b8bf7d152249
0.0,0.0,80.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0f817e5ccbe32d7e7ed0886f2393b887
0.0,0.0,112.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0fa0a0b2d072a7d8f863c0fe5b34045e
0.0,0.0,56.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0fa26737f69e42fbd91df35b8c40798d
0.0,0.0,216.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0fbb8edd390685df241007451832f145
0.0,0.0,292.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.0ff6ccf08604c57e81a797521f9c0e6d
0.0,0.0,135.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.10159c57f30716e6768671cfdd865e7d
0.0,0.0,99.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.1025c8d81a3ce398f65fb401537214fb
0.0,0.0,166.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.10adacfbcf0526d9aa331dbecc1a9509
0.0,0.0,124.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.1111fc61de078f069db9d72e961ab5a1
0.0,0.0,185.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.11200ae0fc914c7056dcbf7dcfb4c107
0.0,0.0,101.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.11311a8e5dbfe18503bf736b82b91fc7
0.0,0.0,252.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.11425a14d7fd9c3e1806fd7dc648001a
0.0,0.0,81.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.1164b8ba39eb3436bb354c2ff643c609
0.0,0.0,242.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.116b99f81aa0d54498bca28abf4c29ab
0.0,0.0,304.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.11b20c87f289b3743af174cd5a1d2c4f
0.0,0.0,244.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.11be25bd4a3d55702ed4a1f13e7d2a3d
0.0,0.0,153.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.11c5a509322a65af2e98181f5a47b8b1
0.0,0.0,62.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.11d7e5296b32d42edecffd41e9ea4405
0.0,0.0,276.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.11e89c01b958ab83027b5ea3d508998a
0.0,0.0,201.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.120a60ca54dbc3331f12609c19388fc4
0.0,0.0,604.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.120e45c5d33311bc09e844bf236521d2
0.0,0.0,242.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.1210cd8593aa0ed6eb21b86b9c97cc46
0.0,0.0,220.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.1217006d88c29f2f900a9406c51feb64
0.0,0.0,302.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.124f7f456644842860afd1522cd88b55
0.0,0.0,176.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.126fd032d9f624e282a711df96f64cc6
0.0,0.0,309.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.12717d1c7815c5e226f5b4324220dcd8
0.0,0.0,85.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.12ce21b8ad1ce1683ad4ada3ad4d3f8e
0.0,0.0,176.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.12d25b7cb030b26d64d0a16cd3462b21
0.0,0.0,290.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.12f5732227f6d383a0e32355efbf0f59
0.0,0.0,180.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.13171e04f004b9e401b749be95abb2ea
0.0,0.0,395.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.1324e7460b86ccd5cf81ea949704351d
0.0,0.0,61.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.13587bcaeaf8c5c3c8b234e4ab90bc40
0.0,0.0,194.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.135f04f6f10d59dbc5c67c4841f4d33f
0.0,0.0,284.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.1393ea887720c777d1429b07fce98ab4
0.0,0.0,761.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.1398044c30f7120129aed031ce56ba58
0.0,0.0,366.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.139a390f9320423395da77f14f7118db
0.0,0.0,142.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.13a01b91868ffe1729e48559df46e978
0.0,0.0,131.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.13a2828e7c0475a4d67413331b3f7b2d
0.0,0.0,82.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.13aebc7d3e5c0db9f362f97ddcfb8bf5
0.0,0.0,664.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.13c1eaece69dd93afacadb48189e65fc
0.0,0.0,89.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.13de9eccd455085a1ff722dc09a059a3
0.0,0.0,161.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.13ecce82e8d787ee17ae688d4c70737d
0.0,0.0,153.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.13edd21d3fb5e2c397528cbc0a581b76
0.0,0.0,192.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.13f6cb2d10777d8b8ff18399657607e8
0.0,0.0,294.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.141d4c82a4df4a06f0c0967a608109e6
0.005,1.0,194.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.14365bcad3a60fcf24c5c1813f6291fb
0.0,0.0,229.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.143effa95043688280ced372741d3862
0.0,0.0,254.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.1442bfa30552275d60548860104339c3
0.0,0.0,193.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.145d22c053c1a0c410242e46c01635b3
0.0,0.0,81.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.146a986ae719349d6b6e4d5f9c0e38bd
0.0,0.0,124.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.146b27f3890e3350b0e596b42e18a985
0.0,0.0,173.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.146f15b727deb84e2459cecd3fd67088
0.0,0.0,143.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.147154187b3dcab4d2065a1cd9beac95
0.0,0.0,119.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.147241797a056a32e99562b240ebb283
0.0,0.0,220.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.1477f740f56d3e0bd132ad70993edda5
0.0,0.0,201.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.14a724489223eda0063e308c6914ee38
0.0,0.0,247.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.14b996f1781bdf510f63de191373d517
0.0,0.0,139.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.14c40e625814c14dfe2eb997157c6437
0.0,0.0,99.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.14cf0162b6bf5274305b7b573a0c3a82
0.0,0.0,261.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.14d3d514cf6188c29a13e0d2cdb90a8c
0.0,0.0,234.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.15052ebc391295c9d722e9b7f9e01f6e
0.0,0.0,285.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.1546c81997f7f3f154f6ef18d6e6bbf7
0.0,0.0,217.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.15903c3e109d4d35eae6bf5ef80acf77
0.0,0.0,146.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.15a1e32baa8fb172ca169cf8481897ff
0.0,0.0,342.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.15e21951a8e03def748ffb6b0de7220a
0.0,0.0,396.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.160a04b5935b5a9610b4dc15951b5d30
0.0,0.0,286.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.162de78ddf6779f2130568460cbe2924
0.0,0.0,292.0,D:\DataAnalystic\data607\Spam\unknown\easy_ham.164f2b4346151fcef70cd4c71d335ca3
